timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
14500,0.63438,0.31891,-0.30462,0.99905,0.64305,0.31149,-0.28205,0.99824,0.64863,0.31287,-0.28209,0.99814,0.65385,0.31433,-0.28223,0.99836,0.6257,0.31117,-0.28873,0.99852,0.61918,0.31253,-0.28881,0.99863,0.61306,0.31366,-0.2891,0.99882,0.65729,0.33727,-0.14072,0.99728,0.60267,0.33771,-0.16583,0.99853,0.6455,0.34951,-0.25148,0.99953,0.62181,0.34783,-0.25884,0.9996,0.71858,0.54225,-0.08375,0.99943,0.54729,0.53551,-0.11876,0.99977,0.75946,0.7809,-0.04281,0.93451,0.52325,0.78066,-0.07565,0.96378,0.76876,0.96515,-0.14845,0.53628,0.53186,0.98956,-0.17839,0.5684,0.77816,1.0322,-0.18224,0.39255,0.52382,1.06125,-0.21317,0.42981,0.76334,1.02671,-0.21522,0.43408,0.54164,1.05199,-0.25589,0.48111,0.75444,0.99546,-0.16556,0.44987,0.54726,1.01814,-0.19882,0.50051,0.70653,0.99616,-0.01969,0.59258,0.59385,0.99451,0.02032,0.63175,0.71091,1.34266,0.04274,0.00493,0.59863,1.3537,0.05921,0.00511,0.72086,1.65499,0.31988,0.00078,0.61461,1.66136,0.26498,0.00099,0.723,1.69661,0.33797,0.00067,0.61502,1.70558,0.27965,0.00205,0.71477,1.75561,0.14489,0.00076,0.63033,1.75184,0.06125,0.0012,idle
14533,0.63437,0.31894,-0.31125,0.99908,0.64305,0.31147,-0.289,0.99828,0.64864,0.31285,-0.28902,0.99817,0.65387,0.31432,-0.28919,0.99839,0.62571,0.31113,-0.29355,0.99857,0.61919,0.31246,-0.29368,0.99867,0.61309,0.31355,-0.29397,0.99886,0.65771,0.33726,-0.14556,0.99733,0.60295,0.33753,-0.1678,0.99858,0.6455,0.34963,-0.2572,0.99954,0.62183,0.34783,-0.26186,0.99961,0.71908,0.54226,-0.08417,0.99942,0.54761,0.53547,-0.11855,0.99977,0.7602,0.78256,-0.04005,0.93384,0.52373,0.78068,-0.07508,0.96438,0.76894,0.96649,-0.14887,0.53631,0.53192,0.99088,-0.17764,0.57986,0.77878,1.03407,-0.18254,0.39363,0.52388,1.06319,-0.21259,0.4407,0.76344,1.02826,-0.21535,0.43561,0.54167,1.05507,-0.25618,0.49257,0.75445,0.99685,-0.16595,0.45133,0.5473,1.02118,-0.1983,0.51131,0.70652,0.99606,-0.0199,0.59851,0.59445,0.99458,0.02052,0.6404,0.71057,1.34376,0.04567,0.00503,0.59837,1.35491,0.05972,0.00522,0.7205,1.65698,0.32088,0.00079,0.61429,1.6647,0.27424,0.00099,0.72259,1.699,0.34184,0.00067,0.61484,1.70928,0.28947,0.00203,0.71432,1.75745,0.14973,0.00078,0.62946,1.75474,0.06635,0.0012,idle
14566,0.63484,0.31962,-0.31326,0.99912,0.64366,0.31165,-0.29123,0.99835,0.64921,0.31305,-0.29127,0.99824,0.65444,0.31458,-0.29144,0.99844,0.62619,0.31121,-0.29617,0.99863,0.61967,0.31251,-0.2963,0.99874,0.61335,0.31356,-0.2966,0.99891,0.65861,0.33759,-0.14574,0.99742,0.60316,0.33744,-0.17014,0.99866,0.64602,0.35072,-0.25958,0.99956,0.62221,0.34852,-0.26483,0.99963,0.71958,0.5421,-0.07899,0.99942,0.54791,0.53473,-0.11857,0.99978,0.7611,0.7825,-0.02186,0.93387,0.52403,0.7804,-0.07393,0.9653,0.76962,0.967,-0.13028,0.5334,0.53183,0.99094,-0.18501,0.58765,0.78012,1.03579,-0.16296,0.39105,0.52387,1.0636,-0.22154,0.44711,0.76422,1.03122,-0.1979,0.43348,0.54163,1.05572,-0.26499,0.49949,0.75497,0.99834,-0.14798,0.44908,0.54724,1.02184,-0.20519,0.5175,0.70646,0.9959,-0.01884,0.5972,0.59452,0.99459,0.01944,0.64082,0.70967,1.34375,0.04676,0.00527,0.59696,1.35488,0.05958,0.00541,0.71858,1.6579,0.32932,0.00081,0.61192,1.66483,0.2728,0.00101,0.72053,1.70038,0.34833,0.00069,0.6124,1.70941,0.28773,0.00205,0.71137,1.75879,0.14906,0.00079,0.62711,1.75553,0.05812,0.00121,idle
14600,0.63557,0.32095,-0.3487,0.99914,0.64438,0.31191,-0.32321,0.99838,0.64988,0.31334,-0.32326,0.99826,0.65509,0.31494,-0.32343,0.99846,0.62669,0.31133,-0.32922,0.99867,0.62016,0.31257,-0.32926,0.99877,0.61364,0.31359,-0.32954,0.99895,0.65955,0.33792,-0.1569,0.99743,0.6033,0.3374,-0.18044,0.9987,0.64668,0.35273,-0.286,0.99957,0.62277,0.35031,-0.29244,0.99964,0.72011,0.5419,-0.07942,0.99941,0.54848,0.53394,-0.11856,0.99978,0.76167,0.78243,-0.01361,0.93406,0.52442,0.78002,-0.07309,0.96664,0.77065,0.96807,-0.1282,0.52922,0.53161,0.99137,-0.19872,0.59587,0.78158,1.03754,-0.1622,0.38672,0.52356,1.0647,-0.23868,0.45293,0.76554,1.03409,-0.19964,0.42949,0.54121,1.05808,-0.28571,0.50592,0.75626,1.0009,-0.14711,0.44468,0.54683,1.02446,-0.22021,0.52323,0.70643,0.99566,-0.01918,0.5995,0.59456,0.99459,0.01978,0.64483,0.70787,1.34396,0.04751,0.00582,0.59412,1.35484,0.06368,0.00579,0.71475,1.65879,0.33694,0.00088,0.60769,1.66513,0.28462,0.00107,0.71652,1.70165,0.35624,0.00074,0.60843,1.70964,0.30048,0.00217,0.7059,1.75996,0.15122,0.00082,0.6222,1.75709,0.06631,0.00125,idle
14633,0.63633,0.32238,-0.34938,0.99916,0.64507,0.31227,-0.32445,0.99843,0.6505,0.31368,-0.32448,0.9983,0.65572,0.31533,-0.32465,0.9985,0.62719,0.31175,-0.32973,0.99871,0.62071,0.31296,-0.32979,0.99881,0.6141,0.31398,-0.33005,0.99899,0.66058,0.33832,-0.15843,0.99748,0.60373,0.33751,-0.18005,0.99875,0.64758,0.35456,-0.28685,0.99958,0.62374,0.3523,-0.29253,0.99965,0.72127,0.54188,-0.07911,0.99941,0.54928,0.53363,-0.11083,0.99979,0.76262,0.78213,-0.01292,0.93582,0.52464,0.77833,-0.0574,0.96782,0.77231,0.96902,-0.12921,0.5318,0.53154,0.99144,-0.18471,0.60689,0.78272,1.03875,-0.16314,0.39077,0.52329,1.06469,-0.22343,0.46351,0.76699,1.03599,-0.20141,0.43423,0.54048,1.05845,-0.27187,0.51699,0.75808,1.00307,-0.14827,0.44823,0.5462,1.02513,-0.20629,0.53315,0.70629,0.99539,-0.02037,0.60826,0.59451,0.99435,0.02094,0.65514,0.70127,1.34601,0.0386,0.00714,0.58874,1.35488,0.05919,0.00681,0.70516,1.66317,0.31807,0.00108,0.59986,1.66816,0.26645,0.00123,0.70696,1.70614,0.33572,0.00087,0.60113,1.71229,0.27973,0.00242,0.69423,1.7635,0.12927,0.00094,0.61109,1.76203,0.04249,0.00135,idle
14666,0.63743,0.32274,-0.34966,0.99922,0.64625,0.31228,-0.32412,0.99854,0.65177,0.3137,-0.32414,0.99841,0.657,0.31536,-0.3243,0.9986,0.62801,0.31173,-0.33045,0.99881,0.62142,0.31293,-0.3305,0.9989,0.61452,0.3139,-0.33075,0.99907,0.66227,0.33845,-0.15828,0.99766,0.60388,0.3373,-0.18258,0.99885,0.64857,0.35566,-0.28721,0.99961,0.62453,0.35303,-0.29425,0.99968,0.72258,0.54195,-0.07435,0.99942,0.54943,0.53366,-0.11341,0.9998,0.7634,0.78204,-0.00234,0.93594,0.52465,0.78021,-0.06146,0.9685,0.77443,0.96858,-0.11912,0.53479,0.53029,0.993,-0.19142,0.61782,0.78457,1.03641,-0.15265,0.39657,0.52074,1.06929,-0.23113,0.47545,0.76981,1.03325,-0.19348,0.44085,0.53942,1.0625,-0.27721,0.52923,0.76111,1.00207,-0.13931,0.45384,0.54542,1.02899,-0.21247,0.54409,0.70627,0.99537,-0.01729,0.61394,0.59446,0.99421,0.01789,0.66208,0.70149,1.34635,0.04014,0.00799,0.58874,1.35497,0.0515,0.0074,0.70643,1.66321,0.32437,0.00117,0.60041,1.6688,0.25474,0.0013,0.70824,1.7061,0.34219,0.00093,0.60157,1.71292,0.26777,0.00247,0.69637,1.76364,0.13812,0.00101,0.61256,1.76263,0.03348,0.00141,idle
14700,0.63739,0.32262,-0.33711,0.99926,0.64627,0.31219,-0.31266,0.99861,0.65181,0.31357,-0.31264,0.99849,0.65708,0.3152,-0.31278,0.99867,0.62801,0.3117,-0.31743,0.99887,0.62135,0.3129,-0.3175,0.99896,0.61449,0.31385,-0.31775,0.99912,0.66257,0.33807,-0.15376,0.99776,0.6039,0.33717,-0.17269,0.99891,0.64859,0.35554,-0.27769,0.99963,0.62449,0.35292,-0.28282,0.9997,0.72368,0.54184,-0.07374,0.99943,0.54966,0.5336,-0.1114,0.99981,0.76452,0.78174,-0.00487,0.93717,0.52476,0.78007,-0.05896,0.96903,0.77585,0.96809,-0.11203,0.53915,0.52912,0.99323,-0.17634,0.62651,0.78528,1.03574,-0.14174,0.40257,0.51829,1.07059,-0.2122,0.4842,0.77042,1.03199,-0.18039,0.44725,0.53802,1.06313,-0.25555,0.53793,0.76176,1.00128,-0.1307,0.45953,0.54406,1.03029,-0.19633,0.55215,0.70625,0.99536,-0.01676,0.62464,0.59421,0.99421,0.01734,0.67387,0.70127,1.34701,0.0409,0.00842,0.58797,1.35509,0.05385,0.00782,0.70598,1.6636,0.32836,0.00121,0.59895,1.66925,0.25986,0.00134,0.70775,1.70629,0.3466,0.00096,0.59994,1.71333,0.27358,0.0025,0.6961,1.76435,0.14181,0.00104,0.61128,1.76335,0.04389,0.00144,idle
14733,0.63642,0.3223,-0.33177,0.99928,0.64575,0.31206,-0.30872,0.99864,0.65154,0.31342,-0.3087,0.99852,0.65694,0.31503,-0.30884,0.9987,0.62743,0.31144,-0.31294,0.99891,0.62075,0.31253,-0.31302,0.99899,0.61433,0.31342,-0.31327,0.99915,0.66253,0.3376,-0.15378,0.9978,0.60395,0.33659,-0.17217,0.99894,0.64815,0.35527,-0.27451,0.99964,0.62365,0.35242,-0.27895,0.9997,0.72411,0.54132,-0.07496,0.99943,0.54963,0.53329,-0.11182,0.99981,0.76482,0.78143,-0.00957,0.93863,0.52462,0.78,-0.06016,0.96906,0.77648,0.96812,-0.11433,0.5423,0.52779,0.99529,-0.1737,0.62987,0.78613,1.03565,-0.14719,0.40692,0.51564,1.07488,-0.2084,0.48721,0.77077,1.03186,-0.18576,0.45226,0.53734,1.06559,-0.25148,0.54116,0.76214,1.00119,-0.13395,0.46375,0.54319,1.03287,-0.19345,0.55511,0.70601,0.99534,-0.01521,0.63132,0.59334,0.99405,0.01577,0.68158,0.70003,1.34719,0.04296,0.00932,0.58595,1.3549,0.05016,0.00854,0.70456,1.66351,0.32564,0.00134,0.59596,1.66917,0.2488,0.00145,0.70654,1.70622,0.34346,0.00108,0.59659,1.71315,0.26204,0.00265,0.69388,1.76445,0.14505,0.00112,0.60902,1.76338,0.03997,0.0015,idle
14766,0.63594,0.32268,-0.3471,0.99931,0.64536,0.31205,-0.32378,0.99871,0.65128,0.31337,-0.32383,0.99859,0.6568,0.31492,-0.32398,0.99876,0.62688,0.31143,-0.32804,0.99896,0.62,0.31249,-0.32812,0.99904,0.61393,0.31338,-0.32837,0.99919,0.66251,0.33712,-0.16273,0.99792,0.60371,0.33645,-0.17917,0.99901,0.64791,0.35577,-0.28581,0.99965,0.62315,0.35314,-0.29017,0.99972,0.72441,0.54115,-0.07508,0.99942,0.54942,0.53281,-0.11214,0.99981,0.76492,0.78166,-0.009,0.93835,0.52407,0.78025,-0.05788,0.96868,0.77736,0.97063,-0.12056,0.54509,0.52397,0.99608,-0.17448,0.63388,0.78686,1.03715,-0.15381,0.41337,0.50962,1.07727,-0.21032,0.49284,0.77156,1.03349,-0.19765,0.46035,0.53331,1.06978,-0.2544,0.54845,0.76286,1.00316,-0.1422,0.47101,0.53981,1.0364,-0.1946,0.56116,0.70429,0.99533,-0.01406,0.62745,0.59107,0.99392,0.01465,0.67876,0.69784,1.34835,0.03251,0.01068,0.58477,1.35482,0.03103,0.00941,0.70266,1.66484,0.29018,0.0015,0.59418,1.66972,0.2119,0.00157,0.70488,1.70758,0.30592,0.00119,0.59486,1.71409,0.22259,0.00281,0.69006,1.76672,0.10799,0.00122,0.60604,1.76442,-0.00291,0.00158,idle
14799,0.63677,0.32408,-0.36536,0.99934,0.64561,0.31193,-0.33985,0.99876,0.65154,0.31322,-0.33988,0.99866,0.65717,0.3147,-0.34005,0.99881,0.6274,0.31128,-0.34712,0.999,0.6203,0.31232,-0.34712,0.99908,0.61404,0.31317,-0.34736,0.99923,0.66263,0.33658,-0.16919,0.99802,0.60354,0.33599,-0.19667,0.99906,0.64821,0.359,-0.30018,0.99967,0.62366,0.35662,-0.30821,0.99973,0.72446,0.5412,-0.07513,0.99944,0.54916,0.53171,-0.12314,0.99981,0.76489,0.78152,-0.00768,0.93982,0.52398,0.77942,-0.06253,0.9686,0.77736,0.97058,-0.12604,0.54498,0.52031,0.99364,-0.19659,0.63308,0.78672,1.03822,-0.16089,0.41263,0.50695,1.07376,-0.23741,0.49192,0.77151,1.03434,-0.20564,0.46061,0.52709,1.06709,-0.28545,0.54853,0.76291,1.0036,-0.14854,0.47024,0.53417,1.03245,-0.21895,0.5602,0.7023,0.99601,-0.01364,0.62541,0.58874,0.99396,0.01426,0.67351,0.69433,1.35203,0.0498,0.01131,0.57791,1.3561,0.0346,0.00972,0.69629,1.67023,0.3325,0.00154,0.58654,1.67111,0.24025,0.00156,0.69776,1.7149,0.34953,0.00123,0.58717,1.71575,0.25282,0.00281,0.68428,1.77221,0.13313,0.00122,0.59957,1.76783,0.01147,0.00155,idle
14833,0.63677,0.32395,-0.34754,0.99938,0.64557,0.31098,-0.3234,0.99882,0.65141,0.31244,-0.32344,0.99872,0.65712,0.31398,-0.3236,0.99886,0.62737,0.30943,-0.33172,0.99905,0.62018,0.31018,-0.3317,0.99913,0.61396,0.31101,-0.33193,0.99927,0.66254,0.33565,-0.16168,0.99812,0.60322,0.33349,-0.19296,0.99912,0.64818,0.359,-0.28611,0.99969,0.62358,0.35666,-0.29538,0.99975,0.7243,0.54074,-0.07373,0.99945,0.54829,0.53048,-0.12452,0.99982,0.76488,0.7807,-0.00066,0.94034,0.52227,0.77934,-0.06713,0.96882,0.7773,0.97076,-0.10377,0.54286,0.5168,0.99364,-0.19509,0.6378,0.78654,1.03854,-0.1321,0.41003,0.50363,1.0736,-0.23413,0.49621,0.77153,1.03539,-0.17088,0.45841,0.52381,1.06685,-0.28068,0.553,0.76311,1.00527,-0.12257,0.46812,0.53134,1.03231,-0.21665,0.56374,0.70128,1.00148,-0.01219,0.62271,0.58723,0.99472,0.01277,0.66968,0.69327,1.35436,0.06291,0.01137,0.57522,1.35751,0.04619,0.00981,0.69467,1.67206,0.3501,0.00152,0.58436,1.67116,0.26301,0.00154,0.69588,1.7171,0.36826,0.00122,0.58477,1.71582,0.27829,0.00278,0.68393,1.77435,0.16529,0.0012,0.5989,1.76828,0.04799,0.00154,idle
14866,0.63648,0.32182,-0.33702,0.9994,0.64519,0.30606,-0.3137,0.99886,0.65084,0.30793,-0.31371,0.99876,0.65677,0.30981,-0.31387,0.9989,0.62693,0.30426,-0.3193,0.99909,0.6197,0.30548,-0.31923,0.99916,0.61356,0.30689,-0.31947,0.9993,0.66225,0.33163,-0.15858,0.99817,0.60234,0.32986,-0.17823,0.99915,0.6479,0.35811,-0.27867,0.9997,0.62296,0.35598,-0.28458,0.99976,0.72408,0.54074,-0.07771,0.99946,0.54729,0.52904,-0.11975,0.99982,0.76469,0.78114,-0.00154,0.94097,0.5196,0.77901,-0.05628,0.96844,0.77696,0.97427,-0.1024,0.53821,0.51153,0.9934,-0.1676,0.63802,0.78562,1.04268,-0.12877,0.40498,0.49914,1.07285,-0.19935,0.49598,0.77134,1.04011,-0.16282,0.45385,0.51992,1.06649,-0.24474,0.55312,0.76298,1.01092,-0.11889,0.46357,0.52783,1.03215,-0.18837,0.56356,0.70009,1.0104,-0.01335,0.61493,0.58492,0.99644,0.01392,0.66071,0.69088,1.35804,0.06387,0.01094,0.56955,1.36075,0.07122,0.0095,0.69042,1.67686,0.35923,0.00146,0.57828,1.67276,0.30277,0.00147,0.69153,1.72282,0.37845,0.00118,0.57835,1.7176,0.32032,0.00267,0.67973,1.77989,0.17593,0.00116,0.59412,1.77099,0.09057,0.00148,idle
14900,0.63646,0.31997,-0.33579,0.99941,0.64487,0.3015,-0.31261,0.99888,0.65019,0.30325,-0.31263,0.99878,0.6562,0.30513,-0.31281,0.99891,0.62672,0.3005,-0.31819,0.99911,0.61937,0.30213,-0.31812,0.99918,0.61317,0.30408,-0.31836,0.99931,0.66158,0.32777,-0.15855,0.99821,0.60097,0.32796,-0.17832,0.99918,0.64778,0.35701,-0.27811,0.9997,0.62288,0.35563,-0.28402,0.99977,0.72356,0.5387,-0.0857,0.99946,0.54597,0.52584,-0.11984,0.99982,0.76426,0.78111,-0.01148,0.94209,0.51626,0.7788,-0.05636,0.96789,0.77673,0.97556,-0.10742,0.53169,0.50596,0.99587,-0.15893,0.62905,0.78543,1.04559,-0.13454,0.39769,0.49278,1.07352,-0.18765,0.48583,0.77113,1.04325,-0.16867,0.44691,0.51394,1.06838,-0.23229,0.54305,0.76279,1.01261,-0.12407,0.45663,0.52251,1.03451,-0.1792,0.55364,0.69908,1.00959,-0.01337,0.61089,0.58244,0.99646,0.01393,0.65511,0.68923,1.35822,0.06259,0.01097,0.56813,1.36084,0.07013,0.00951,0.68877,1.67737,0.35751,0.00147,0.57693,1.673,0.29711,0.00146,0.69018,1.72341,0.37633,0.00119,0.57681,1.71791,0.31368,0.00268,0.67756,1.78051,0.17309,0.00115,0.59304,1.77183,0.08138,0.00147,idle
14933,0.63452,0.31746,-0.33585,0.99942,0.64342,0.2972,-0.31259,0.99891,0.64845,0.29899,-0.31262,0.99882,0.65439,0.30096,-0.31279,0.99895,0.62397,0.29683,-0.31794,0.99913,0.61654,0.29863,-0.31787,0.99921,0.61013,0.30083,-0.31811,0.99933,0.6608,0.32442,-0.15837,0.99826,0.59752,0.32447,-0.17585,0.99921,0.64663,0.3553,-0.27795,0.99971,0.62033,0.35455,-0.28344,0.99977,0.72223,0.53563,-0.08415,0.99947,0.54326,0.52274,-0.11572,0.99982,0.76192,0.78097,-0.0107,0.9427,0.51273,0.77712,-0.04934,0.96735,0.77487,0.97546,-0.10971,0.5286,0.50209,0.99309,-0.15718,0.62987,0.78467,1.04572,-0.13825,0.39625,0.4889,1.06886,-0.18831,0.48691,0.77001,1.04287,-0.17319,0.44677,0.51035,1.06414,-0.23338,0.5452,0.76144,1.01247,-0.12667,0.45615,0.51908,1.03045,-0.17787,0.55509,0.69652,1.00867,-0.0129,0.60895,0.57687,0.99641,0.01348,0.65115,0.68462,1.35798,0.05698,0.01103,0.56378,1.36028,0.05978,0.00956,0.68233,1.67747,0.337,0.00144,0.57146,1.67278,0.26765,0.00141,0.68383,1.72359,0.35429,0.00117,0.57125,1.71778,0.28211,0.00259,0.66931,1.78045,0.15249,0.00111,0.58684,1.77165,0.05282,0.0014,idle
14966,0.634,0.31329,-0.38504,0.99942,0.64216,0.29326,-0.3581,0.99891,0.64703,0.29492,-0.35816,0.99883,0.65252,0.29685,-0.35834,0.99895,0.62279,0.29285,-0.36836,0.99912,0.61546,0.29452,-0.36832,0.9992,0.60904,0.29651,-0.36855,0.99932,0.658,0.31951,-0.18325,0.9983,0.5957,0.32054,-0.22543,0.99921,0.646,0.35123,-0.31862,0.99972,0.61975,0.351,-0.33082,0.99977,0.7179,0.53392,-0.08994,0.99948,0.53902,0.52108,-0.14593,0.99981,0.75743,0.77626,-0.01176,0.94234,0.50836,0.77683,-0.0719,0.96459,0.77337,0.97326,-0.14249,0.52049,0.49725,0.99128,-0.18094,0.60699,0.78317,1.04192,-0.17739,0.39002,0.48491,1.06549,-0.2175,0.46706,0.76907,1.03915,-0.22092,0.44167,0.50722,1.05653,-0.26557,0.52578,0.76084,1.00849,-0.16406,0.45015,0.5168,1.02142,-0.20312,0.53535,0.69173,1.0064,-0.00835,0.59618,0.57318,0.99585,0.00906,0.63443,0.68144,1.35869,0.06173,0.01214,0.56195,1.36139,0.04235,0.01017,0.67971,1.67934,0.34966,0.00155,0.5679,1.6777,0.25645,0.00144,0.68101,1.72592,0.36684,0.00126,0.56798,1.72348,0.26986,0.00266,0.66681,1.7828,0.15418,0.00117,0.58109,1.77888,0.0247,0.00142,idle
15000,0.63192,0.30992,-0.43222,0.9994,0.63975,0.28994,-0.4034,0.99886,0.64478,0.29142,-0.40349,0.99879,0.64968,0.29326,-0.40368,0.99891,0.62002,0.28984,-0.41344,0.99908,0.61283,0.29131,-0.41342,0.99916,0.60641,0.29325,-0.41368,0.99928,0.65482,0.31607,-0.21504,0.99827,0.59262,0.31739,-0.2569,0.99918,0.64403,0.34801,-0.36089,0.99971,0.61749,0.34767,-0.3729,0.99977,0.71489,0.53389,-0.10662,0.99945,0.53412,0.52077,-0.15655,0.99977,0.75442,0.77626,-0.01991,0.94256,0.50132,0.77722,-0.07059,0.96355,0.77105,0.97324,-0.17417,0.51318,0.49175,0.9904,-0.18039,0.59118,0.78117,1.0415,-0.21305,0.38305,0.48104,1.0624,-0.2172,0.45129,0.76747,1.03905,-0.25972,0.4342,0.50284,1.05161,-0.26584,0.50981,0.75937,1.00802,-0.19741,0.44267,0.51208,1.01714,-0.20249,0.51934,0.68781,1.00502,-0.00736,0.60271,0.56919,0.99526,0.00805,0.6381,0.67815,1.35928,0.07578,0.01413,0.55843,1.36264,0.04513,0.01176,0.67756,1.67995,0.39188,0.0018,0.56397,1.68091,0.28628,0.00162,0.67904,1.72626,0.41111,0.00141,0.56445,1.72629,0.30199,0.00295,0.66389,1.78431,0.18135,0.00126,0.5763,1.78417,0.02814,0.00155,idle
15033,0.62963,0.30878,-0.4865,0.99935,0.63715,0.28855,-0.45859,0.99877,0.64238,0.29006,-0.45869,0.99871,0.64673,0.29195,-0.45887,0.99882,0.61723,0.28815,-0.46891,0.999,0.61016,0.28923,-0.4689,0.99909,0.60351,0.29097,-0.46917,0.99921,0.65047,0.31384,-0.26861,0.99818,0.58895,0.31468,-0.31048,0.99912,0.64115,0.34679,-0.41426,0.99971,0.61492,0.34615,-0.42646,0.99976,0.71089,0.53391,-0.1555,0.99941,0.52658,0.52084,-0.19909,0.99974,0.74996,0.77706,-0.06282,0.94262,0.49557,0.77993,-0.10252,0.96284,0.766,0.97475,-0.2168,0.49775,0.48835,0.99044,-0.22022,0.57254,0.77594,1.04438,-0.25679,0.3676,0.47923,1.06248,-0.26031,0.43216,0.76289,1.04276,-0.30335,0.41769,0.50061,1.0519,-0.31074,0.48997,0.75449,1.00919,-0.23987,0.42699,0.50871,1.01759,-0.24316,0.49952,0.6821,1.00469,-0.0074,0.60229,0.56308,0.99552,0.00807,0.63557,0.67612,1.36055,0.08634,0.01481,0.55368,1.36499,0.05419,0.01213,0.67676,1.68074,0.42018,0.00188,0.56025,1.68287,0.32228,0.00166,0.67859,1.72702,0.44074,0.00148,0.56098,1.7281,0.33997,0.00304,0.66241,1.78732,0.20391,0.00126,0.57319,1.7882,0.06713,0.00159,idle
15066,0.6244,0.30833,-0.52907,0.99927,0.63205,0.28708,-0.50035,0.99857,0.63791,0.28841,-0.50048,0.99855,0.6423,0.29018,-0.50068,0.99864,0.61243,0.28653,-0.50952,0.99883,0.60557,0.28729,-0.50953,0.99895,0.59872,0.28876,-0.50982,0.99906,0.64493,0.31053,-0.29802,0.99798,0.58517,0.31099,-0.3341,0.99898,0.63505,0.3464,-0.45144,0.99968,0.61019,0.34551,-0.46202,0.99974,0.7057,0.53222,-0.17074,0.99938,0.52105,0.52022,-0.21064,0.9997,0.74572,0.77474,-0.08234,0.94264,0.4909,0.77942,-0.114,0.96154,0.76036,0.97387,-0.25537,0.48837,0.48236,0.99019,-0.25212,0.55365,0.77086,1.04436,-0.29975,0.35592,0.47385,1.06201,-0.29792,0.41266,0.75641,1.03883,-0.34958,0.40571,0.49517,1.05175,-0.35282,0.47027,0.74835,1.00561,-0.28012,0.4155,0.50334,1.01778,-0.2774,0.48021,0.67584,1.00366,-0.00744,0.59272,0.55643,0.99542,0.00816,0.62373,0.67251,1.36111,0.0936,0.01564,0.54764,1.36514,0.06913,0.01263,0.67395,1.68105,0.44155,0.00196,0.55542,1.68284,0.35132,0.00172,0.67594,1.72809,0.46318,0.00153,0.55638,1.72846,0.37018,0.0032,0.65895,1.7883,0.21745,0.00127,0.56988,1.7886,0.09501,0.00165,idle
