timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
2100,0.49733,0.34986,-0.468,0.99938,0.50434,0.33373,-0.44147,0.99873,0.50965,0.33571,-0.44159,0.99875,0.51497,0.33822,-0.44175,0.99877,0.48838,0.33327,-0.44138,0.99892,0.48236,0.33507,-0.44147,0.99905,0.47722,0.33719,-0.44175,0.99915,0.52357,0.36658,-0.25359,0.99811,0.46949,0.36265,-0.24835,0.99865,0.50809,0.38547,-0.39741,0.99951,0.48675,0.38502,-0.39594,0.99948,0.58563,0.56498,-0.13992,0.99808,0.41684,0.5518,-0.13686,0.99945,0.60282,0.80608,-0.07297,0.8731,0.38352,0.78516,-0.06841,0.96253,0.59654,1.00148,-0.24701,0.54628,0.37446,0.98325,-0.22255,0.79685,0.60512,1.07558,-0.29801,0.46862,0.36805,1.05524,-0.27289,0.68805,0.59233,1.0722,-0.34845,0.51159,0.3808,1.05141,-0.32865,0.72588,0.58587,1.03976,-0.27147,0.50828,0.38601,1.02063,-0.24859,0.7153,0.54251,1.01387,-0.02721,0.75313,0.43325,0.99724,0.02761,0.81695,0.53204,1.36524,-0.03063,0.05218,0.4262,1.35204,0.01804,0.05652,0.53543,1.6837,0.31385,0.00883,0.42822,1.68273,0.27375,0.0165,0.53729,1.72251,0.3364,0.00575,0.42759,1.72897,0.29014,0.01711,0.51925,1.78495,0.1047,0.00666,0.43771,1.77122,0.02995,0.0153,idle
2133,0.49781,0.34971,-0.47406,0.9994,0.50505,0.33365,-0.44814,0.99877,0.51043,0.33553,-0.4483,0.99877,0.51573,0.33801,-0.44845,0.9988,0.48903,0.33317,-0.44625,0.99895,0.48342,0.33495,-0.4464,0.99907,0.47858,0.33706,-0.4467,0.99916,0.52467,0.36535,-0.26297,0.99815,0.47169,0.36079,-0.25017,0.99868,0.50865,0.38537,-0.40409,0.99953,0.48758,0.38485,-0.40058,0.99951,0.58762,0.56401,-0.1475,0.9982,0.41866,0.5508,-0.13089,0.99947,0.6053,0.80637,-0.09092,0.88119,0.386,0.78262,-0.06325,0.9645,0.59938,1.00039,-0.28581,0.55931,0.37834,0.98043,-0.21967,0.80521,0.60578,1.07755,-0.34238,0.47789,0.37242,1.05455,-0.27122,0.69505,0.5932,1.06533,-0.3934,0.52014,0.38399,1.04992,-0.32694,0.73185,0.5866,1.03438,-0.31156,0.51653,0.38949,1.01901,-0.24617,0.7218,0.54291,1.01343,-0.02794,0.7699,0.43445,0.9974,0.0283,0.82947,0.53254,1.3645,-0.04975,0.05666,0.4277,1.35089,0.01258,0.05971,0.53569,1.68251,0.28104,0.00969,0.42992,1.68214,0.25316,0.01806,0.5377,1.72221,0.30166,0.00607,0.42982,1.72946,0.26748,0.01854,0.51943,1.78267,0.06712,0.00691,0.43831,1.76966,0.0084,0.01632,idle
2166,0.5007,0.3496,-0.42921,0.99944,0.50811,0.3336,-0.40322,0.99885,0.51343,0.33547,-0.40336,0.99885,0.51864,0.33795,-0.40349,0.99887,0.49179,0.33308,-0.40235,0.99901,0.48601,0.33487,-0.40245,0.99912,0.48117,0.337,-0.40269,0.99922,0.52761,0.36522,-0.21903,0.99826,0.47357,0.35974,-0.21101,0.99877,0.51112,0.38494,-0.35963,0.99957,0.49015,0.38446,-0.35747,0.99955,0.5883,0.56119,-0.10371,0.99835,0.42038,0.5471,-0.10062,0.99951,0.60718,0.80486,-0.0421,0.88961,0.38914,0.77805,-0.03845,0.96709,0.60125,0.9985,-0.23116,0.57792,0.38281,0.97813,-0.20116,0.81709,0.60802,1.07144,-0.28678,0.49382,0.37649,1.05222,-0.25524,0.70897,0.59402,1.06019,-0.33817,0.53561,0.38708,1.04745,-0.31213,0.74427,0.58723,1.02872,-0.25723,0.53151,0.39294,1.01718,-0.22727,0.73467,0.54364,1.01019,-0.02548,0.78862,0.43643,0.99738,0.02586,0.84349,0.53373,1.35892,-0.04936,0.05973,0.43187,1.34738,0.00649,0.06071,0.53621,1.67411,0.27812,0.00992,0.43463,1.67799,0.23206,0.01823,0.53812,1.71277,0.2994,0.00622,0.43441,1.72509,0.24552,0.01876,0.52018,1.77532,0.07492,0.00691,0.44316,1.76509,-0.01034,0.01626,idle
2200,0.50203,0.34946,-0.45653,0.99946,0.50974,0.33356,-0.43054,0.9989,0.51514,0.33543,-0.43068,0.99889,0.52032,0.3379,-0.4308,0.99892,0.49312,0.33295,-0.43057,0.99906,0.48734,0.33467,-0.43071,0.99916,0.4824,0.33673,-0.43096,0.99925,0.52949,0.36484,-0.24315,0.99832,0.47462,0.35899,-0.23917,0.99883,0.51263,0.38463,-0.38551,0.9996,0.49134,0.38424,-0.38451,0.99958,0.58907,0.55957,-0.12,0.99847,0.4212,0.54556,-0.11779,0.99955,0.60882,0.8025,-0.04371,0.89766,0.39162,0.77612,-0.05043,0.96933,0.6028,0.99599,-0.23877,0.59472,0.38697,0.97701,-0.21503,0.82608,0.60991,1.06595,-0.29731,0.50543,0.38018,1.04994,-0.26862,0.71708,0.5953,1.0557,-0.34879,0.54613,0.39038,1.0461,-0.32541,0.75109,0.58841,1.02455,-0.26472,0.54218,0.39616,1.01583,-0.24157,0.7422,0.54591,1.00774,-0.02474,0.80496,0.43933,0.99737,0.02509,0.85577,0.53704,1.35675,-0.03297,0.06225,0.43477,1.34454,0.01208,0.06191,0.53891,1.67018,0.30629,0.01041,0.43682,1.67292,0.25731,0.01915,0.54056,1.70857,0.32811,0.00643,0.43656,1.71958,0.27247,0.01979,0.52308,1.77138,0.09913,0.00698,0.44607,1.76031,0.01605,0.01679,idle
2233,0.50389,0.34905,-0.45111,0.99945,0.51125,0.3331,-0.42482,0.99888,0.51653,0.335,-0.42499,0.99886,0.52155,0.33747,-0.42514,0.9989,0.49463,0.33216,-0.42495,0.99903,0.48876,0.33375,-0.42508,0.99913,0.48367,0.33577,-0.42534,0.99923,0.53026,0.36374,-0.23776,0.99827,0.47528,0.3579,-0.2339,0.9988,0.51432,0.38416,-0.38015,0.99961,0.493,0.38366,-0.37914,0.99959,0.59001,0.55881,-0.11925,0.99856,0.42181,0.54466,-0.11108,0.99956,0.60969,0.79951,-0.04814,0.90387,0.39256,0.77619,-0.04071,0.97101,0.60356,0.99172,-0.25052,0.60779,0.39083,0.9772,-0.20178,0.83327,0.61019,1.05134,-0.30977,0.51618,0.38376,1.04991,-0.25619,0.72371,0.59645,1.04307,-0.36008,0.55601,0.39474,1.04616,-0.31265,0.75678,0.58987,1.01792,-0.27596,0.55219,0.40092,1.01603,-0.22784,0.74863,0.548,1.00763,-0.02456,0.81868,0.44125,0.99757,0.02491,0.86582,0.54018,1.35651,-0.04328,0.06313,0.43643,1.34389,0.00862,0.06225,0.54156,1.6679,0.2996,0.01042,0.43914,1.66926,0.25079,0.01925,0.54323,1.70544,0.32235,0.0064,0.43883,1.71506,0.26645,0.01986,0.526,1.76987,0.09564,0.00684,0.44968,1.75753,0.01338,0.01665,idle
2266,0.50363,0.34793,-0.45048,0.99944,0.51126,0.33234,-0.42375,0.99886,0.51679,0.33432,-0.42392,0.99882,0.5219,0.33675,-0.42406,0.99887,0.49441,0.33107,-0.42386,0.999,0.48858,0.3325,-0.42399,0.99909,0.48339,0.33445,-0.42425,0.9992,0.53091,0.3627,-0.2349,0.99821,0.47501,0.35675,-0.22613,0.99874,0.51453,0.38354,-0.37978,0.99961,0.49265,0.38301,-0.37906,0.99959,0.59021,0.55815,-0.11935,0.99863,0.42155,0.54432,-0.09565,0.99956,0.60932,0.79669,-0.05846,0.90843,0.39345,0.77641,-0.02044,0.97194,0.60345,0.99108,-0.27249,0.61412,0.39461,0.97709,-0.1946,0.83581,0.60991,1.0503,-0.33336,0.52052,0.388,1.04681,-0.25033,0.72433,0.5964,1.0419,-0.38284,0.55988,0.39901,1.04392,-0.31018,0.75741,0.58986,1.01706,-0.29797,0.55576,0.40505,1.01462,-0.22198,0.75003,0.54903,1.00828,-0.02989,0.82778,0.44354,0.99886,0.03031,0.87214,0.54392,1.35709,-0.05658,0.06439,0.43929,1.34443,0.00783,0.06328,0.54524,1.67015,0.29156,0.01054,0.4422,1.66978,0.26462,0.01965,0.54693,1.7081,0.31434,0.00636,0.44192,1.71591,0.28145,0.02067,0.53035,1.77217,0.07977,0.00673,0.45237,1.75787,0.02271,0.01685,idle
2300,0.5048,0.34717,-0.45834,0.99944,0.51231,0.33185,-0.42966,0.99888,0.51769,0.3339,-0.42982,0.99883,0.52257,0.33631,-0.42995,0.99889,0.49558,0.33041,-0.43167,0.99901,0.48966,0.33176,-0.43179,0.9991,0.48434,0.33367,-0.43206,0.99922,0.53096,0.36224,-0.2368,0.99821,0.47524,0.35617,-0.23943,0.99876,0.51521,0.3833,-0.38622,0.99963,0.49323,0.3825,-0.38791,0.99961,0.58994,0.55834,-0.12192,0.9987,0.42134,0.54422,-0.11699,0.99957,0.60969,0.79212,-0.05934,0.91346,0.39293,0.77725,-0.04977,0.9734,0.60417,0.98971,-0.26983,0.62544,0.39648,0.97878,-0.22085,0.84014,0.61045,1.04964,-0.32849,0.52901,0.38961,1.04691,-0.27492,0.72734,0.59726,1.04215,-0.37796,0.568,0.40149,1.04442,-0.33162,0.76008,0.59089,1.01716,-0.29521,0.56377,0.40741,1.01532,-0.24694,0.75326,0.54976,1.00842,-0.02968,0.83481,0.44457,0.99969,0.03012,0.87692,0.54613,1.35754,-0.04935,0.06332,0.44133,1.34458,0.01211,0.06124,0.54653,1.67092,0.31553,0.01036,0.44295,1.67112,0.28017,0.01917,0.54793,1.70873,0.33924,0.00621,0.44219,1.71744,0.29808,0.0204,0.532,1.77372,0.10642,0.00651,0.45323,1.75949,0.03783,0.0165,idle
2333,0.50421,0.34714,-0.46834,0.99946,0.51178,0.33183,-0.44019,0.99892,0.51718,0.33387,-0.44034,0.99886,0.52212,0.33629,-0.44047,0.99892,0.49519,0.33036,-0.43971,0.99904,0.48944,0.33168,-0.43985,0.99912,0.48423,0.33357,-0.44013,0.99924,0.53044,0.36217,-0.25027,0.99827,0.47574,0.35603,-0.24329,0.99878,0.51465,0.38313,-0.39753,0.99965,0.49273,0.38244,-0.3959,0.99963,0.58981,0.55904,-0.14293,0.99878,0.42113,0.54391,-0.11808,0.99958,0.60973,0.79192,-0.09223,0.91899,0.39354,0.77639,-0.04966,0.97422,0.60442,0.98968,-0.29042,0.63725,0.39628,0.9758,-0.21579,0.84288,0.61141,1.05039,-0.34791,0.53826,0.39014,1.04155,-0.26858,0.72871,0.59775,1.04266,-0.39639,0.57679,0.40106,1.03862,-0.32435,0.76131,0.59115,1.01729,-0.3147,0.57138,0.40655,1.01068,-0.24185,0.75454,0.54951,1.00855,-0.03203,0.84104,0.44399,1.00036,0.03243,0.88161,0.5449,1.35758,-0.054,0.06681,0.44001,1.34458,0.01455,0.06452,0.54597,1.6716,0.29708,0.01136,0.44189,1.67126,0.26579,0.02099,0.5474,1.70997,0.31895,0.00658,0.44125,1.71807,0.2811,0.02238,0.53185,1.77346,0.093,0.00681,0.45195,1.75824,0.02299,0.01763,idle
2366,0.50392,0.34713,-0.4421,0.99947,0.5119,0.33179,-0.41278,0.99892,0.51744,0.33383,-0.41296,0.99887,0.52234,0.33624,-0.41311,0.99894,0.49511,0.33034,-0.41311,0.99904,0.48931,0.33164,-0.41323,0.99911,0.48409,0.33351,-0.41351,0.99923,0.53059,0.36209,-0.22399,0.99828,0.47577,0.35583,-0.22155,0.99876,0.51454,0.38323,-0.37197,0.99966,0.49241,0.38223,-0.37159,0.99964,0.58956,0.5597,-0.12568,0.99884,0.42092,0.54391,-0.09926,0.99957,0.60937,0.79217,-0.08353,0.92394,0.39346,0.77418,-0.01788,0.97498,0.60434,0.98976,-0.27775,0.65283,0.39509,0.97477,-0.16587,0.84514,0.6126,1.05511,-0.33159,0.55323,0.38913,1.04155,-0.21384,0.72944,0.59843,1.05218,-0.3806,0.591,0.39992,1.0383,-0.26713,0.76204,0.59151,1.02333,-0.30107,0.58451,0.40524,1.01024,-0.1907,0.75552,0.54969,1.00867,-0.03187,0.84655,0.44353,1.00142,0.03227,0.88504,0.54412,1.35778,-0.06495,0.06849,0.43946,1.34482,-0.00294,0.06673,0.54564,1.67221,0.26202,0.01164,0.44017,1.67101,0.22287,0.02154,0.54689,1.71079,0.28156,0.00661,0.43961,1.71728,0.23574,0.02285,0.53138,1.77383,0.05159,0.00677,0.45182,1.75894,-0.01723,0.01777,idle
2400,0.5038,0.34785,-0.44999,0.99948,0.51174,0.33214,-0.4193,0.99894,0.51724,0.33416,-0.41947,0.99888,0.52214,0.33657,-0.41961,0.99895,0.49513,0.33067,-0.42209,0.99905,0.48944,0.33194,-0.42222,0.99912,0.48429,0.33376,-0.42252,0.99924,0.53036,0.36211,-0.22495,0.99829,0.47609,0.35595,-0.23506,0.99878,0.51439,0.3841,-0.37785,0.99967,0.49232,0.38246,-0.38081,0.99966,0.58947,0.55974,-0.12196,0.99889,0.42081,0.54415,-0.11633,0.99958,0.6094,0.79292,-0.07241,0.92714,0.39336,0.77441,-0.04795,0.9761,0.606,0.98963,-0.2766,0.66116,0.39407,0.97497,-0.20775,0.85061,0.61432,1.05606,-0.33015,0.56065,0.38829,1.0417,-0.26219,0.73541,0.60035,1.05374,-0.37842,0.59827,0.39921,1.03842,-0.31152,0.76743,0.5931,1.0233,-0.2995,0.5914,0.40433,1.01034,-0.2309,0.76057,0.55007,1.0075,-0.0254,0.8495,0.44335,1.00126,0.02582,0.88694,0.54358,1.35926,-0.0468,0.06989,0.43881,1.34757,-0.00495,0.06784,0.54525,1.67243,0.28333,0.01191,0.43976,1.67272,0.22357,0.02205,0.54658,1.71098,0.30349,0.00669,0.43923,1.71847,0.23662,0.02301,0.53084,1.77399,0.07082,0.00689,0.45104,1.76272,-0.01862,0.01818,idle
2433,0.50369,0.34856,-0.41265,0.99949,0.51163,0.33287,-0.38221,0.99897,0.51713,0.33488,-0.38236,0.99891,0.52202,0.33727,-0.3825,0.99898,0.49505,0.33142,-0.38577,0.99908,0.48939,0.33269,-0.38588,0.99915,0.4842,0.3345,-0.38615,0.99926,0.53013,0.36262,-0.19691,0.99832,0.47594,0.35657,-0.21122,0.99882,0.51427,0.38491,-0.34429,0.99969,0.49215,0.38295,-0.34846,0.99967,0.58899,0.56024,-0.09757,0.99895,0.42057,0.5448,-0.10813,0.99959,0.60918,0.79288,-0.04604,0.93108,0.3928,0.77546,-0.04249,0.97694,0.60802,0.98936,-0.23274,0.67597,0.3935,0.97675,-0.17922,0.8545,0.61718,1.05584,-0.28185,0.57604,0.38761,1.04464,-0.22751,0.73954,0.6039,1.05403,-0.33168,0.61357,0.39855,1.04145,-0.27417,0.7714,0.59676,1.02378,-0.25715,0.60654,0.40375,1.01285,-0.20078,0.76457,0.55074,1.0073,-0.02137,0.85243,0.44308,1.00144,0.02183,0.88859,0.5432,1.35938,-0.03785,0.06785,0.43826,1.34801,-0.00642,0.06544,0.5452,1.67307,0.27692,0.01147,0.43971,1.67316,0.19921,0.02112,0.54651,1.71173,0.29517,0.00651,0.43911,1.71913,0.21038,0.02199,0.53004,1.77464,0.06728,0.00667,0.4506,1.76292,-0.03393,0.0174,idle
2466,0.50473,0.35412,-0.40458,0.99953,0.51255,0.33633,-0.37427,0.99904,0.51789,0.3381,-0.3744,0.99899,0.52254,0.34033,-0.37456,0.99905,0.4957,0.33458,-0.38042,0.99915,0.48992,0.33575,-0.38049,0.99921,0.48453,0.33718,-0.38072,0.99931,0.53019,0.36471,-0.18598,0.99844,0.47589,0.3591,-0.21046,0.99891,0.515,0.38985,-0.33474,0.99971,0.49288,0.38749,-0.34202,0.99969,0.58833,0.56058,-0.07752,0.99903,0.4205,0.54634,-0.10976,0.99961,0.60924,0.79302,-0.00402,0.93489,0.39052,0.78487,-0.04963,0.97824,0.61253,0.98915,-0.16909,0.69069,0.39111,0.98882,-0.18106,0.85923,0.62269,1.05484,-0.21396,0.59073,0.385,1.06197,-0.23144,0.74434,0.60907,1.05354,-0.26443,0.62827,0.39719,1.06238,-0.27943,0.77581,0.60092,1.02317,-0.19412,0.6218,0.4018,1.03002,-0.20507,0.76916,0.55084,1.00668,-0.01636,0.85437,0.44284,1.00153,0.01692,0.8886,0.5431,1.35935,-0.0353,0.06426,0.43791,1.34807,-0.01239,0.06161,0.54493,1.67353,0.25309,0.01071,0.43954,1.67356,0.16916,0.01966,0.54634,1.71231,0.26903,0.00617,0.43884,1.71968,0.17881,0.02054,0.52978,1.775,0.05651,0.00623,0.45068,1.76329,-0.06322,0.01619,idle
2500,0.50307,0.35389,-0.52775,0.99955,0.51153,0.33627,-0.49998,0.99908,0.51708,0.33808,-0.50008,0.99903,0.52205,0.3403,-0.50015,0.99909,0.49483,0.33462,-0.50283,0.99919,0.48923,0.33577,-0.50297,0.99925,0.48382,0.33727,-0.50324,0.99934,0.52996,0.36481,-0.30267,0.9985,0.47563,0.35912,-0.31267,0.99896,0.51386,0.38957,-0.45358,0.99972,0.49181,0.38722,-0.45663,0.99971,0.58741,0.5607,-0.16976,0.99908,0.41982,0.54653,-0.17567,0.99963,0.6109,0.79231,-0.06595,0.93924,0.38722,0.78408,-0.09414,0.97912,0.61943,0.98674,-0.22677,0.70328,0.38277,0.98003,-0.25057,0.85882,0.62877,1.05064,-0.26724,0.59809,0.37823,1.04357,-0.29933,0.73927,0.61619,1.05121,-0.32602,0.63549,0.38926,1.04041,-0.35597,0.77075,0.60804,1.02111,-0.25395,0.62971,0.39281,1.01389,-0.27678,0.76458,0.55073,1.00433,-0.0166,0.85652,0.443,1.00104,0.0171,0.89041,0.54508,1.3559,0.00512,0.06133,0.4385,1.34711,0.03425,0.05881,0.5459,1.67054,0.33319,0.01028,0.43945,1.67331,0.27529,0.01898,0.54736,1.70978,0.35286,0.00606,0.43879,1.71974,0.28966,0.0202,0.53046,1.77236,0.1163,0.00602,0.45038,1.76262,0.02672,0.01582,idle
2533,0.50196,0.35145,-0.49591,0.99957,0.51053,0.33594,-0.46786,0.9991,0.5161,0.33786,-0.46798,0.99905,0.52128,0.34019,-0.46807,0.99911,0.49428,0.3343,-0.47069,0.99921,0.48895,0.33546,-0.47081,0.99927,0.48357,0.337,-0.47108,0.99936,0.52922,0.36479,-0.2789,0.99852,0.47556,0.35894,-0.28981,0.99899,0.51335,0.38638,-0.4252,0.99973,0.49133,0.3837,-0.42826,0.99972,0.58605,0.56071,-0.15343,0.99913,0.4196,0.54608,-0.17022,0.99965,0.61164,0.78919,-0.05474,0.94323,0.3833,0.78273,-0.09472,0.98013,0.62616,0.97615,-0.20842,0.71915,0.37613,0.97937,-0.23639,0.86439,0.63591,1.03024,-0.24834,0.61352,0.36928,1.04347,-0.28354,0.74579,0.62785,1.03419,-0.30388,0.65019,0.38223,1.04027,-0.33757,0.77638,0.61969,1.00799,-0.23506,0.6453,0.38683,1.01346,-0.26126,0.77035,0.5497,1.00086,-0.01421,0.86195,0.44227,0.99701,0.01465,0.89478,0.54451,1.34669,0.01326,0.06048,0.43835,1.3396,0.02542,0.05855,0.54566,1.66085,0.31558,0.01008,0.43933,1.66632,0.26467,0.01867,0.54728,1.70066,0.33413,0.00614,0.43867,1.71271,0.2818,0.02009,0.52981,1.76121,0.11006,0.00595,0.4503,1.75498,0.01072,0.01554,swipe_left
2566,0.50197,0.34931,-0.47549,0.99959,0.51044,0.33576,-0.44134,0.99914,0.51597,0.33776,-0.4414,0.99909,0.52115,0.34014,-0.44149,0.99915,0.49423,0.33407,-0.44766,0.99925,0.48889,0.33524,-0.44764,0.9993,0.48352,0.33678,-0.44787,0.99939,0.52867,0.36477,-0.24241,0.99859,0.47533,0.35893,-0.26783,0.99904,0.51331,0.38358,-0.40321,0.99975,0.49128,0.38095,-0.41107,0.99974,0.58318,0.56001,-0.1197,0.9992,0.41857,0.54646,-0.15949,0.99967,0.61204,0.78677,-0.03444,0.94729,0.38053,0.78629,-0.08449,0.9811,0.63695,0.97511,-0.21652,0.73596,0.37247,0.9826,-0.23502,0.86839,0.64882,1.02893,-0.26168,0.63119,0.36428,1.05017,-0.2849,0.75081,0.64207,1.03518,-0.31546,0.66713,0.37819,1.04744,-0.33952,0.78089,0.63349,1.0089,-0.24334,0.66268,0.3835,1.01991,-0.26068,0.77533,0.54786,1.00107,-0.01362,0.86761,0.44038,0.99701,0.01421,0.89856,0.54432,1.34711,0.0075,0.05738,0.43819,1.34319,0.02104,0.05548,0.54549,1.66203,0.32107,0.00944,0.4392,1.66814,0.25096,0.01737,0.54717,1.70161,0.3401,0.00584,0.43855,1.71388,0.26584,0.01882,0.52967,1.76293,0.11465,0.00558,0.45007,1.7571,0.00447,0.01452,swipe_left
2600,0.50164,0.35009,-0.48961,0.99962,0.50972,0.33625,-0.45609,0.99919,0.51523,0.33835,-0.45624,0.99915,0.52054,0.34077,-0.45632,0.9992,0.49387,0.33482,-0.46193,0.99929,0.4886,0.33599,-0.46198,0.99935,0.48325,0.33758,-0.46225,0.99942,0.52787,0.36591,-0.25226,0.99867,0.47454,0.36019,-0.27712,0.99909,0.51283,0.38468,-0.41481,0.99976,0.49099,0.38202,-0.42196,0.99975,0.58043,0.55989,-0.11993,0.99926,0.41725,0.54784,-0.16008,0.99968,0.6124,0.78397,-0.03282,0.95145,0.37898,0.78858,-0.09987,0.982,0.65198,0.9732,-0.22457,0.75776,0.36914,0.98676,-0.26308,0.87498,0.67282,1.02419,-0.27214,0.65792,0.35995,1.05883,-0.31547,0.75951,0.66673,1.03282,-0.337,0.69188,0.37574,1.05297,-0.37246,0.78848,0.65646,1.0086,-0.25696,0.68764,0.3811,1.02389,-0.28978,0.78307,0.54461,1.00124,-0.01211,0.87784,0.43905,0.99707,0.01265,0.90583,0.54419,1.34792,0.01586,0.06487,0.438,1.34398,0.0258,0.06261,0.5457,1.66155,0.35734,0.01053,0.44009,1.66824,0.27281,0.01974,0.54759,1.70082,0.37953,0.00682,0.43962,1.71398,0.28831,0.0214,0.53035,1.76318,0.1571,0.00619,0.45119,1.7575,0.03406,0.01621,swipe_left
2633,0.50112,0.35017,-0.48223,0.99964,0.50893,0.33635,-0.45169,0.99925,0.51434,0.33852,-0.45178,0.99921,0.51973,0.34097,-0.45192,0.99925,0.49344,0.33493,-0.45548,0.99934,0.48825,0.33608,-0.45556,0.99939,0.48292,0.33768,-0.45582,0.99945,0.52674,0.3661,-0.24971,0.99876,0.47375,0.36027,-0.26995,0.99915,0.51217,0.38495,-0.40896,0.99978,0.49067,0.38217,-0.41399,0.99977,0.5781,0.5594,-0.11279,0.99932,0.41621,0.54791,-0.15462,0.99968,0.61352,0.78078,-0.03358,0.95479,0.37716,0.78993,-0.10874,0.98227,0.66665,0.96275,-0.23835,0.77762,0.36627,0.99077,-0.28618,0.87967,0.69555,1.01126,-0.28998,0.6834,0.35711,1.06649,-0.34061,0.76685,0.69214,1.01951,-0.35626,0.71558,0.374,1.0612,-0.39829,0.79538,0.67855,0.9975,-0.27301,0.71169,0.37894,1.02893,-0.31395,0.79012,0.5412,1.00138,-0.01043,0.8826,0.43743,0.99726,0.01108,0.90767,0.54223,1.34828,0.00477,0.06595,0.43635,1.34558,0.0232,0.06332,0.54554,1.66215,0.30771,0.01037,0.43996,1.67243,0.22436,0.01939,0.54754,1.70136,0.32278,0.00683,0.43951,1.71979,0.23347,0.02106,0.53032,1.76397,0.10225,0.0062,0.451,1.75941,-0.01579,0.01621,swipe_left
2666,0.49997,0.35165,-0.4871,0.99967,0.50774,0.33713,-0.45513,0.9993,0.51303,0.33932,-0.45529,0.99927,0.51849,0.34176,-0.45537,0.99931,0.49261,0.33584,-0.45956,0.99939,0.4875,0.33694,-0.45963,0.99943,0.48223,0.33854,-0.45987,0.99949,0.52551,0.36656,-0.25536,0.99886,0.47297,0.36085,-0.27608,0.99921,0.51103,0.38658,-0.4143,0.99979,0.48988,0.38339,-0.41998,0.99979,0.5764,0.55852,-0.1198,0.99938,0.41526,0.54781,-0.15678,0.9997,0.61747,0.77317,-0.04077,0.95886,0.37654,0.78977,-0.11003,0.98308,0.68191,0.95126,-0.26969,0.79827,0.36359,0.9909,-0.29313,0.88666,0.71284,0.99611,-0.32632,0.71112,0.35348,1.06765,-0.34792,0.77855,0.70639,1.00129,-0.39292,0.74081,0.37055,1.06296,-0.40962,0.80591,0.69192,0.98422,-0.3044,0.73724,0.3757,1.03131,-0.3227,0.80089,0.53719,1.0007,-0.01041,0.89093,0.43375,0.9963,0.0111,0.913,0.53452,1.34863,-0.01252,0.07058,0.42814,1.34649,0.01415,0.06722,0.53623,1.66317,0.26946,0.01042,0.43109,1.67449,0.1975,0.01927,0.53846,1.70363,0.28449,0.007,0.43079,1.72195,0.205,0.02096,0.52095,1.76451,0.06078,0.0063,0.4419,1.7612,-0.04642,0.01625,swipe_left
