timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
8900,0.38316,0.3044,-0.5227,0.99985,0.39362,0.28905,-0.49355,0.99967,0.39947,0.29221,-0.49366,0.99966,0.40547,0.29514,-0.49373,0.99967,0.37481,0.28382,-0.49483,0.99971,0.36768,0.28367,-0.49471,0.9997,0.36181,0.28409,-0.49499,0.99968,0.41148,0.31821,-0.29444,0.99939,0.35124,0.30782,-0.28874,0.99961,0.39344,0.3448,-0.44907,0.99991,0.36821,0.33882,-0.4477,0.99992,0.46021,0.53446,-0.18495,0.99986,0.27722,0.51805,-0.15787,0.99988,0.48243,0.76341,-0.10266,0.97956,0.2274,0.78656,-0.0768,0.98891,0.48364,0.95297,-0.24554,0.891,0.20721,1.01564,-0.25936,0.88171,0.50413,1.01289,-0.28877,0.82595,0.19525,1.08446,-0.30037,0.77209,0.49286,1.00334,-0.33254,0.83577,0.21568,1.08836,-0.35909,0.79562,0.48176,0.97733,-0.26805,0.84556,0.22119,1.05179,-0.28654,0.81632,0.39855,1.00847,-0.03933,0.82091,0.28001,0.99187,0.04053,0.81898,0.40252,1.37986,0.05044,0.00784,0.2792,1.37821,0.22377,0.00655,0.39701,1.70499,0.45276,0.00049,0.27714,1.70118,0.61283,0.00062,0.39674,1.75361,0.47618,0.00048,0.27324,1.75269,0.64507,0.00127,0.37975,1.82005,0.19949,0.00048,0.29102,1.80472,0.35959,0.00105,rotate_right
8933,0.38366,0.30369,-0.52286,0.99984,0.394,0.28896,-0.49677,0.99964,0.39994,0.29214,-0.49686,0.99961,0.40594,0.29509,-0.49695,0.99963,0.37537,0.28365,-0.49592,0.99969,0.36831,0.28351,-0.49585,0.99968,0.36253,0.28395,-0.49614,0.99968,0.41177,0.31822,-0.30763,0.99931,0.35156,0.3078,-0.2947,0.99959,0.39392,0.34452,-0.45174,0.9999,0.36879,0.33853,-0.4486,0.99992,0.46106,0.53702,-0.20769,0.99981,0.27767,0.51788,-0.15899,0.99988,0.47679,0.77958,-0.12823,0.97229,0.22745,0.78286,-0.07474,0.98849,0.46838,0.96211,-0.28848,0.83887,0.20787,1.00585,-0.25113,0.86774,0.47921,1.02399,-0.33816,0.76734,0.19588,1.0746,-0.29391,0.75057,0.46861,1.01061,-0.37996,0.78014,0.21683,1.07166,-0.34846,0.77763,0.45935,0.98815,-0.31052,0.79145,0.22232,1.03945,-0.27607,0.79829,0.39902,1.0092,-0.0444,0.79335,0.28154,0.99091,0.04552,0.80146,0.40227,1.38087,-0.00071,0.00737,0.27936,1.37766,0.20582,0.00612,0.39641,1.70558,0.37142,0.00049,0.27736,1.70036,0.60407,0.0006,0.39658,1.75319,0.39462,0.00046,0.27407,1.75021,0.63669,0.00125,0.37881,1.81999,0.13347,0.00047,0.28872,1.80344,0.33167,0.00103,rotate_right
8966,0.38364,0.30185,-0.51218,0.99977,0.39396,0.28804,-0.48557,0.99951,0.39992,0.29142,-0.48567,0.99948,0.40593,0.29456,-0.48576,0.9995,0.37535,0.28277,-0.48569,0.99959,0.36831,0.28285,-0.48563,0.99958,0.36255,0.28342,-0.48592,0.9996,0.41203,0.31823,-0.29828,0.99907,0.35159,0.30766,-0.29109,0.99947,0.39393,0.34287,-0.442,0.99988,0.36878,0.33727,-0.44024,0.9999,0.46132,0.53687,-0.20959,0.99978,0.27767,0.51723,-0.15809,0.99987,0.47369,0.77372,-0.18156,0.96868,0.22749,0.78092,-0.07484,0.98733,0.45648,0.9502,-0.39325,0.81212,0.2087,0.99628,-0.24875,0.84997,0.46231,1.00482,-0.45805,0.72935,0.19739,1.06794,-0.29358,0.72452,0.4526,0.99285,-0.4984,0.74463,0.21775,1.06246,-0.34775,0.75435,0.44549,0.96969,-0.41532,0.75781,0.22318,1.03095,-0.27417,0.77687,0.40024,1.00747,-0.04117,0.78921,0.28242,0.98875,0.04239,0.80038,0.40376,1.37911,0.01145,0.00708,0.27949,1.37357,0.17336,0.00585,0.39808,1.6999,0.45834,0.00049,0.27724,1.69268,0.55688,0.00059,0.39838,1.74627,0.48809,0.00046,0.27398,1.74184,0.59026,0.00124,0.37963,1.81628,0.23833,0.00045,0.28865,1.79689,0.30534,0.00102,rotate_right
9000,0.38361,0.30121,-0.48739,0.99969,0.39394,0.2876,-0.46026,0.99937,0.39993,0.29108,-0.46048,0.99931,0.40593,0.29431,-0.46066,0.99936,0.37536,0.28228,-0.46048,0.99945,0.36838,0.28243,-0.46045,0.99944,0.36262,0.28306,-0.46075,0.99949,0.41214,0.31823,-0.27205,0.99882,0.35171,0.3075,-0.26554,0.9993,0.39392,0.34259,-0.41638,0.99985,0.36877,0.33707,-0.41491,0.99988,0.46125,0.53523,-0.19792,0.99977,0.27776,0.51592,-0.12194,0.99984,0.4747,0.76567,-0.16823,0.96931,0.22787,0.77774,-0.03761,0.98704,0.44982,0.93077,-0.3944,0.81073,0.20972,0.98425,-0.22426,0.84492,0.45077,0.98511,-0.46338,0.71883,0.20565,1.05742,-0.27933,0.71472,0.43968,0.97374,-0.50431,0.7351,0.21884,1.05051,-0.33493,0.74584,0.43495,0.95229,-0.41643,0.74823,0.22408,1.01963,-0.2507,0.76874,0.40003,1.00524,-0.03944,0.79792,0.28244,0.98564,0.04056,0.80916,0.40236,1.37502,0.0161,0.00773,0.27895,1.36403,0.13579,0.00659,0.39591,1.6911,0.4579,0.0006,0.276,1.67952,0.45592,0.00076,0.39593,1.73484,0.4856,0.00053,0.27327,1.72545,0.48106,0.00163,0.37763,1.80342,0.24067,0.00049,0.28587,1.78276,0.21358,0.0012,rotate_right
9033,0.38358,0.30079,-0.5082,0.99946,0.39393,0.28724,-0.4819,0.999,0.39995,0.29078,-0.48209,0.99885,0.40595,0.29408,-0.48226,0.99897,0.37537,0.28197,-0.48031,0.99912,0.36845,0.28218,-0.48031,0.99907,0.36272,0.28286,-0.48063,0.99922,0.4122,0.31824,-0.29347,0.99809,0.35188,0.30745,-0.27895,0.99882,0.3939,0.34242,-0.43693,0.99977,0.36877,0.3369,-0.43299,0.99981,0.46124,0.53506,-0.21108,0.9997,0.27782,0.51515,-0.12317,0.9998,0.47302,0.76541,-0.18926,0.9679,0.22786,0.77697,-0.04424,0.98597,0.44378,0.92359,-0.40903,0.79085,0.20975,0.97979,-0.22582,0.83349,0.44312,0.98059,-0.47719,0.6899,0.20705,1.0542,-0.28161,0.69736,0.43336,0.96603,-0.51708,0.70747,0.21881,1.04641,-0.33824,0.73017,0.42944,0.94466,-0.43042,0.72064,0.22407,1.01496,-0.25185,0.75342,0.3979,1.00528,-0.042,0.80145,0.28129,0.9846,0.04282,0.81438,0.39688,1.37497,0.02301,0.00909,0.27532,1.36227,0.14302,0.00806,0.3894,1.69013,0.49518,0.00082,0.27183,1.67731,0.46432,0.00107,0.38835,1.73348,0.52613,0.00065,0.27,1.72268,0.49419,0.00229,0.37321,1.80098,0.27739,0.00059,0.27911,1.77948,0.22009,0.00153,rotate_right
9066,0.38326,0.29998,-0.50387,0.9993,0.39389,0.28652,-0.47697,0.99873,0.39993,0.29016,-0.47715,0.99854,0.40593,0.29356,-0.47727,0.99872,0.37514,0.28132,-0.47589,0.99885,0.36835,0.28167,-0.47586,0.99878,0.3626,0.28242,-0.47616,0.99899,0.41234,0.31813,-0.28831,0.9976,0.35187,0.30713,-0.27535,0.99843,0.39383,0.34153,-0.43314,0.99972,0.3684,0.33631,-0.43007,0.99976,0.4612,0.5346,-0.20919,0.99966,0.27784,0.5141,-0.12195,0.99975,0.47165,0.76513,-0.22326,0.96738,0.22808,0.77682,-0.04332,0.98528,0.43915,0.91884,-0.4782,0.78545,0.21263,0.97719,-0.22687,0.82408,0.43435,0.97857,-0.5558,0.67581,0.21405,1.05206,-0.28537,0.68315,0.42229,0.95914,-0.59309,0.69409,0.21982,1.04417,-0.34152,0.71725,0.41859,0.93807,-0.49965,0.70799,0.22508,1.0124,-0.25273,0.74143,0.39787,1.00329,-0.04261,0.80352,0.2807,0.98418,0.04346,0.81656,0.39374,1.37286,0.04321,0.00908,0.27,1.3554,0.14397,0.00824,0.38309,1.68605,0.49204,0.00083,0.26358,1.66796,0.47913,0.00109,0.38212,1.72909,0.52143,0.00066,0.26116,1.7127,0.51018,0.00238,0.36511,1.79597,0.26963,0.00059,0.2724,1.77128,0.23201,0.00159,rotate_right
9100,0.38289,0.29959,-0.50434,0.99924,0.39388,0.28603,-0.47637,0.99864,0.39992,0.28974,-0.47656,0.99847,0.40591,0.2932,-0.47664,0.99867,0.37497,0.28083,-0.47453,0.99872,0.36824,0.28124,-0.47447,0.99864,0.3624,0.28202,-0.47479,0.99885,0.41262,0.31806,-0.28588,0.99753,0.35187,0.30667,-0.27305,0.99821,0.3937,0.34095,-0.43309,0.99971,0.368,0.33589,-0.42907,0.99974,0.46118,0.53251,-0.20894,0.99967,0.27777,0.51235,-0.10975,0.99971,0.47337,0.76383,-0.27132,0.96916,0.22827,0.77592,-0.02281,0.98404,0.43938,0.91506,-0.5931,0.79853,0.21524,0.97645,-0.22244,0.81741,0.42941,0.97388,-0.68311,0.6883,0.21705,1.05133,-0.28439,0.67311,0.41415,0.95129,-0.71546,0.7064,0.22117,1.04414,-0.34036,0.70848,0.41149,0.93187,-0.61333,0.71822,0.22665,1.01184,-0.2493,0.73263,0.39828,0.99538,-0.04181,0.80733,0.28072,0.98234,0.04273,0.81778,0.3939,1.36812,0.04518,0.00908,0.26911,1.34669,0.13958,0.00818,0.38271,1.68085,0.481,0.00082,0.26137,1.6611,0.46783,0.00109,0.38205,1.72413,0.50919,0.00067,0.25832,1.70678,0.49421,0.00237,0.36362,1.79148,0.25695,0.00058,0.27237,1.76544,0.21863,0.00162,idle
9133,0.38262,0.29885,-0.49766,0.9992,0.39384,0.28554,-0.4695,0.99855,0.39991,0.28935,-0.46974,0.99841,0.4059,0.29286,-0.46984,0.9986,0.37473,0.28028,-0.465,0.99858,0.36809,0.28074,-0.46493,0.9985,0.3622,0.28152,-0.46528,0.99868,0.41291,0.31799,-0.28287,0.99746,0.35182,0.3062,-0.25689,0.99797,0.39365,0.34021,-0.42809,0.9997,0.36772,0.33536,-0.42074,0.99971,0.46147,0.53165,-0.2091,0.99968,0.27763,0.51038,-0.09977,0.99968,0.47444,0.76334,-0.28394,0.97009,0.22831,0.77513,-0.01242,0.9817,0.43633,0.91319,-0.59565,0.80743,0.21512,0.97745,-0.21457,0.80504,0.42447,0.97153,-0.68448,0.69409,0.21556,1.04885,-0.27719,0.65704,0.40846,0.9472,-0.71135,0.713,0.22122,1.04588,-0.33288,0.69476,0.40613,0.92847,-0.61357,0.72282,0.22671,1.01357,-0.24214,0.71931,0.39832,0.99288,-0.04354,0.79677,0.28005,0.98215,0.04463,0.80407,0.39347,1.36789,0.05233,0.00873,0.26743,1.34557,0.15412,0.00776,0.38225,1.68118,0.48051,0.00078,0.25988,1.66109,0.48878,0.00103,0.38182,1.72503,0.50925,0.00064,0.25657,1.70786,0.51561,0.00226,0.36206,1.79192,0.25681,0.00056,0.27194,1.76548,0.24542,0.00157,idle
9166,0.38215,0.29745,-0.47201,0.99914,0.39368,0.28478,-0.4436,0.99842,0.39983,0.28868,-0.44384,0.99833,0.40584,0.29228,-0.44394,0.99851,0.37429,0.27966,-0.43807,0.99839,0.36776,0.28025,-0.43799,0.99833,0.36177,0.28109,-0.43835,0.99847,0.41308,0.31781,-0.26367,0.99734,0.35173,0.30585,-0.23117,0.99766,0.39358,0.33898,-0.40575,0.99967,0.36734,0.33423,-0.39678,0.99968,0.46199,0.53099,-0.20495,0.99968,0.27766,0.50927,-0.08998,0.99962,0.47451,0.76662,-0.29135,0.971,0.2284,0.77495,-0.01621,0.97883,0.43547,0.91215,-0.59537,0.8165,0.21498,0.97839,-0.21169,0.79167,0.42239,0.9707,-0.68233,0.7013,0.21473,1.0484,-0.27273,0.64073,0.40669,0.94485,-0.70451,0.72078,0.22118,1.04701,-0.32689,0.68068,0.40472,0.92643,-0.61123,0.72882,0.22672,1.01427,-0.23892,0.70567,0.39832,0.99257,-0.04454,0.79242,0.27927,0.98209,0.04571,0.79583,0.39077,1.36797,0.05407,0.00864,0.26393,1.34586,0.16765,0.00746,0.37918,1.68144,0.47676,0.00076,0.25665,1.66182,0.50331,0.001,0.37904,1.72592,0.50531,0.00063,0.25338,1.70877,0.53026,0.00218,0.35755,1.79206,0.25513,0.00055,0.26893,1.76645,0.26714,0.00154,idle
9200,0.3821,0.29719,-0.47306,0.99912,0.39363,0.28465,-0.44588,0.99837,0.39981,0.28855,-0.44609,0.99832,0.40582,0.29216,-0.44618,0.9985,0.37411,0.2796,-0.44108,0.9983,0.36763,0.28022,-0.44101,0.99825,0.36158,0.28106,-0.44134,0.99836,0.41311,0.31781,-0.2647,0.99736,0.35154,0.30583,-0.23645,0.99752,0.39357,0.33894,-0.40663,0.99967,0.36727,0.33415,-0.39804,0.99966,0.46218,0.52977,-0.20449,0.9997,0.27765,0.5088,-0.09551,0.99959,0.47562,0.76756,-0.29382,0.97281,0.22846,0.77532,-0.0205,0.9778,0.43674,0.91157,-0.61187,0.82894,0.21495,0.98269,-0.21631,0.7816,0.42286,0.97101,-0.70069,0.71497,0.21449,1.05184,-0.28051,0.62652,0.40796,0.94324,-0.72612,0.73399,0.22221,1.04885,-0.33379,0.66759,0.40676,0.92529,-0.62901,0.74069,0.22755,1.0165,-0.24329,0.69339,0.39852,0.99278,-0.0419,0.79749,0.27896,0.98212,0.04316,0.79769,0.3906,1.3682,0.06543,0.00857,0.26284,1.3465,0.15847,0.00727,0.37802,1.68195,0.47445,0.00074,0.25466,1.66232,0.47987,0.00096,0.37806,1.72691,0.5026,0.00063,0.25117,1.70885,0.50495,0.0021,0.35567,1.7936,0.25245,0.00053,0.26775,1.76779,0.23841,0.0015,idle
9233,0.38178,0.29605,-0.47556,0.99907,0.39326,0.28441,-0.44672,0.9983,0.39949,0.28832,-0.44688,0.99825,0.40558,0.29196,-0.44696,0.99844,0.3739,0.2794,-0.44188,0.9982,0.36757,0.28006,-0.44188,0.99814,0.36157,0.28089,-0.44224,0.99827,0.41311,0.31779,-0.26489,0.99729,0.35164,0.30579,-0.23672,0.99737,0.3934,0.33776,-0.4089,0.99967,0.36718,0.33265,-0.40081,0.99965,0.4625,0.52934,-0.20298,0.99971,0.27764,0.50856,-0.11123,0.99956,0.47621,0.76831,-0.27973,0.97447,0.22846,0.77536,-0.05395,0.97751,0.43616,0.91177,-0.59298,0.8389,0.21489,0.98692,-0.23881,0.77886,0.42211,0.97135,-0.67967,0.72619,0.21636,1.05391,-0.30257,0.62187,0.40768,0.9423,-0.70692,0.74471,0.2229,1.05104,-0.35329,0.66333,0.40661,0.92427,-0.61074,0.74983,0.22798,1.01926,-0.26387,0.68886,0.39845,0.99098,-0.03718,0.80688,0.27809,0.98171,0.03831,0.80603,0.38525,1.3682,0.06515,0.00983,0.25792,1.3436,0.12057,0.00813,0.37029,1.68152,0.47321,0.00083,0.24753,1.65863,0.43397,0.00105,0.37024,1.726,0.50105,0.00071,0.24403,1.7039,0.45796,0.00225,0.34778,1.79243,0.25133,0.00058,0.25905,1.76635,0.19012,0.00159,idle
9266,0.38148,0.29395,-0.4677,0.99903,0.39287,0.28325,-0.43785,0.99824,0.39907,0.28711,-0.43802,0.99821,0.40525,0.29082,-0.43805,0.99841,0.37378,0.2785,-0.43361,0.9981,0.36757,0.27927,-0.43357,0.99803,0.36158,0.28017,-0.43393,0.99815,0.41295,0.3168,-0.25431,0.99724,0.3522,0.30546,-0.22807,0.99719,0.39327,0.33554,-0.40115,0.99967,0.36717,0.33033,-0.39363,0.99964,0.4629,0.52932,-0.19791,0.99971,0.27769,0.50842,-0.11063,0.99953,0.47668,0.76957,-0.30918,0.97592,0.22849,0.77617,-0.0622,0.97715,0.438,0.91231,-0.67259,0.85025,0.21434,0.99169,-0.24911,0.77861,0.42413,0.97328,-0.76855,0.7415,0.2159,1.05785,-0.31407,0.62038,0.40945,0.94245,-0.79472,0.75913,0.22277,1.05556,-0.36626,0.66216,0.40812,0.92401,-0.69168,0.76312,0.2278,1.02566,-0.27516,0.68809,0.39848,0.99078,-0.03481,0.81866,0.27746,0.98163,0.03593,0.81664,0.383,1.36854,0.08997,0.01106,0.25554,1.34399,0.1302,0.00895,0.36835,1.68172,0.50555,0.0009,0.24509,1.65905,0.45306,0.0011,0.3685,1.72606,0.53518,0.00078,0.24155,1.70449,0.47827,0.00232,0.3455,1.7926,0.2882,0.00061,0.25697,1.76678,0.2091,0.00165,idle
9300,0.38178,0.29043,-0.47104,0.99901,0.39286,0.28149,-0.44152,0.99819,0.39906,0.28534,-0.44169,0.99817,0.40524,0.28919,-0.44173,0.99839,0.37417,0.27699,-0.43759,0.998,0.36835,0.27789,-0.43753,0.99792,0.36279,0.27896,-0.43789,0.99803,0.41287,0.31485,-0.25651,0.99719,0.35328,0.30493,-0.23048,0.99696,0.39352,0.33092,-0.40362,0.99966,0.36811,0.32526,-0.39696,0.99962,0.46325,0.52924,-0.20312,0.99973,0.27776,0.50842,-0.11098,0.99951,0.47693,0.7702,-0.32988,0.97689,0.22852,0.77783,-0.06283,0.97622,0.44022,0.91301,-0.68956,0.86013,0.21312,0.99755,-0.24968,0.77301,0.42727,0.97441,-0.7837,0.75414,0.21363,1.072,-0.31272,0.61244,0.41288,0.94306,-0.80876,0.77119,0.2218,1.06711,-0.36769,0.65524,0.41131,0.92439,-0.70815,0.77428,0.22685,1.03265,-0.27714,0.68216,0.39814,0.99114,-0.03645,0.8228,0.27722,0.98146,0.03764,0.81938,0.38372,1.36985,0.10703,0.01077,0.25661,1.34679,0.16644,0.00874,0.36972,1.68422,0.53866,0.00087,0.24703,1.66469,0.51802,0.00106,0.36986,1.73005,0.56971,0.00076,0.24352,1.71213,0.54609,0.00223,0.34743,1.79437,0.31548,0.0006,0.25903,1.77263,0.2686,0.00163,idle
9333,0.38262,0.28769,-0.4972,0.99894,0.3931,0.27991,-0.46583,0.99806,0.39928,0.28372,-0.46601,0.99804,0.40544,0.28766,-0.46606,0.99829,0.37488,0.27556,-0.46404,0.99786,0.3693,0.27658,-0.46399,0.99777,0.36396,0.27776,-0.46435,0.99789,0.41287,0.31309,-0.27477,0.99701,0.3538,0.30421,-0.25764,0.99668,0.39429,0.32684,-0.42777,0.99964,0.36954,0.3206,-0.42347,0.99959,0.46351,0.52878,-0.2146,0.99973,0.27776,0.50852,-0.14116,0.99948,0.47702,0.77021,-0.30747,0.97777,0.22845,0.7821,-0.09713,0.97582,0.44108,0.91563,-0.62445,0.86643,0.2113,1.01133,-0.27595,0.76658,0.42794,0.97666,-0.71101,0.75952,0.2083,1.08988,-0.33576,0.60293,0.41406,0.94697,-0.74085,0.77652,0.21973,1.08815,-0.39253,0.64664,0.41256,0.92828,-0.6436,0.77884,0.2249,1.05187,-0.30383,0.67477,0.39811,0.99171,-0.03647,0.82645,0.27722,0.98412,0.03765,0.82145,0.38421,1.37607,0.09865,0.0112,0.25703,1.35644,0.17581,0.00887,0.3706,1.69095,0.52913,0.0009,0.24816,1.67417,0.54382,0.00108,0.37075,1.73689,0.56054,0.00079,0.24469,1.7216,0.57398,0.00229,0.34841,1.80194,0.30895,0.00064,0.26029,1.78358,0.30148,0.00173,idle
9366,0.38282,0.28707,-0.49553,0.99894,0.3931,0.27946,-0.46469,0.99805,0.39927,0.28326,-0.46487,0.99803,0.40543,0.28722,-0.46492,0.99829,0.37509,0.27517,-0.46277,0.99785,0.36972,0.27619,-0.46271,0.99775,0.36454,0.27737,-0.46307,0.99787,0.41285,0.31254,-0.27431,0.99701,0.35423,0.30382,-0.25691,0.99665,0.3944,0.32578,-0.42628,0.99965,0.37013,0.31937,-0.42176,0.99959,0.4636,0.52828,-0.21245,0.99973,0.27784,0.50795,-0.14229,0.99948,0.47714,0.76992,-0.29536,0.97871,0.22845,0.78222,-0.09904,0.97569,0.44221,0.91641,-0.60741,0.87257,0.20906,1.01311,-0.27808,0.76354,0.4293,0.97698,-0.69198,0.76587,0.20538,1.08991,-0.33891,0.59805,0.41545,0.9493,-0.72297,0.78266,0.21714,1.08745,-0.39597,0.64209,0.41397,0.93092,-0.62708,0.78444,0.22247,1.05194,-0.30612,0.67116,0.39765,0.993,-0.03473,0.83361,0.27671,0.98441,0.03579,0.82758,0.38366,1.37678,0.10773,0.01189,0.25717,1.35726,0.1723,0.00951,0.37024,1.69133,0.54952,0.00098,0.24856,1.67422,0.53148,0.00115,0.37013,1.73717,0.58177,0.00084,0.24529,1.72139,0.56082,0.00241,0.34907,1.80192,0.33242,0.0007,0.26002,1.78357,0.28828,0.00185,idle
9400,0.38215,0.28669,-0.47925,0.99887,0.39261,0.27855,-0.45055,0.99793,0.39877,0.28229,-0.45074,0.99791,0.40501,0.28628,-0.45085,0.9982,0.3748,0.27463,-0.44734,0.9977,0.36948,0.27572,-0.44725,0.99758,0.36431,0.27697,-0.44759,0.99772,0.41277,0.3121,-0.26646,0.99685,0.35425,0.30367,-0.24278,0.99635,0.39408,0.32545,-0.41213,0.99963,0.36986,0.31948,-0.40557,0.99956,0.46357,0.52649,-0.2078,0.99974,0.27803,0.50666,-0.13295,0.99946,0.47729,0.7649,-0.288,0.97971,0.22849,0.78106,-0.09794,0.97501,0.44293,0.9151,-0.56739,0.8789,0.20693,1.01309,-0.26464,0.7567,0.43034,0.97639,-0.6478,0.7722,0.20263,1.09079,-0.32514,0.58879,0.41609,0.94893,-0.67469,0.78846,0.21445,1.08741,-0.38614,0.63304,0.41441,0.93037,-0.58442,0.78998,0.22019,1.0529,-0.29479,0.66355,0.39672,0.99311,-0.03477,0.84052,0.27619,0.98398,0.03581,0.83319,0.38252,1.37675,0.10314,0.01229,0.25657,1.35607,0.1702,0.00994,0.36903,1.69089,0.53803,0.00101,0.24784,1.67153,0.525,0.0012,0.36879,1.73662,0.56975,0.00086,0.24465,1.71789,0.55396,0.00251,0.34845,1.80091,0.3235,0.00071,0.25894,1.78136,0.28459,0.00193,idle
9433,0.38073,0.28677,-0.4611,0.99886,0.39183,0.2782,-0.43449,0.99791,0.39807,0.28193,-0.43469,0.99789,0.40443,0.28594,-0.43481,0.99819,0.37395,0.27447,-0.43015,0.99767,0.3686,0.27559,-0.43003,0.99754,0.36339,0.27686,-0.43036,0.99769,0.41272,0.31201,-0.25767,0.99686,0.35422,0.3036,-0.2283,0.99627,0.39328,0.32565,-0.39642,0.99964,0.36871,0.31974,-0.38819,0.99956,0.46352,0.52547,-0.20201,0.99975,0.27814,0.50528,-0.11802,0.99945,0.4783,0.76104,-0.28051,0.98087,0.2285,0.77909,-0.07767,0.97463,0.44325,0.91376,-0.55028,0.8861,0.20523,1.01253,-0.2479,0.75207,0.43121,0.97599,-0.63067,0.78091,0.2013,1.09003,-0.30679,0.58283,0.41687,0.94854,-0.65537,0.79648,0.21238,1.08647,-0.36699,0.62717,0.41522,0.92998,-0.56619,0.79785,0.21886,1.05155,-0.27767,0.65902,0.39594,0.9932,-0.03518,0.84578,0.27566,0.98373,0.03621,0.83686,0.38057,1.3767,0.10009,0.01232,0.25461,1.3544,0.16934,0.00997,0.36651,1.69085,0.53063,0.00101,0.24518,1.66883,0.51849,0.0012,0.36633,1.73659,0.5613,0.00086,0.24185,1.71467,0.54657,0.00252,0.34557,1.80047,0.3162,0.00071,0.25611,1.77928,0.28092,0.00192,idle
9466,0.3804,0.28686,-0.45281,0.99884,0.39137,0.27813,-0.42634,0.99788,0.39761,0.28181,-0.42653,0.99785,0.40398,0.28578,-0.42668,0.99817,0.37368,0.27448,-0.42287,0.99762,0.36837,0.27559,-0.42275,0.99749,0.36318,0.27686,-0.42308,0.99764,0.4126,0.31193,-0.24895,0.99683,0.35416,0.30359,-0.22332,0.99619,0.39302,0.32582,-0.38746,0.99963,0.36855,0.31982,-0.38041,0.99955,0.46333,0.52318,-0.18871,0.99975,0.27834,0.50331,-0.11262,0.99944,0.47873,0.75745,-0.25001,0.98188,0.22861,0.774,-0.06714,0.97405,0.44361,0.91143,-0.51274,0.89205,0.20437,1.01228,-0.23764,0.74522,0.43182,0.97549,-0.59124,0.78782,0.20105,1.08894,-0.29619,0.57496,0.41744,0.94825,-0.61971,0.80275,0.21244,1.08561,-0.35641,0.61924,0.41572,0.92989,-0.53008,0.80398,0.21819,1.05011,-0.26725,0.65233,0.39463,0.99317,-0.03505,0.85061,0.27514,0.98226,0.03607,0.8405,0.37825,1.37465,0.09835,0.01244,0.25206,1.34953,0.16249,0.01015,0.36317,1.68891,0.51025,0.00104,0.24223,1.66346,0.48862,0.00123,0.36269,1.73443,0.53855,0.00088,0.23907,1.70836,0.51462,0.00258,0.34297,1.79638,0.30046,0.00072,0.25276,1.77318,0.25311,0.00195,idle
